Date,US Equity,TH Equity,JP Equity,Gold,BTC,Cash / Reduced Exposure,Strategy,JP Sleeve Mode,JP Assets,JP Internal Cap
2025-12-30,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2025-12-31,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-02,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-05,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-06,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-07,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-08,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-09,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-12,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-13,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-14,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-15,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-16,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-19,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-20,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-21,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-22,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.0,0.10000000000000009,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-23,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-26,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-27,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.0,0.19999999999999996,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-28,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.0,0.10000000000000009,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-29,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.0,0.10000000000000009,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2026-01-30,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.0,0.10000000000000009,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + daily exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-01,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-02,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-03,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-04,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-05,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-08,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-09,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-10,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-11,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-12,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-15,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-16,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-17,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-18,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-19,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-22,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-23,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-24,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-25,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-26,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-29,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-30,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-07-31,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-01,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-02,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-05,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-06,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-07,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-08,0.0,0.0,0.0,0.3,0.1,0.6,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-09,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-12,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-13,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-14,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-15,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-16,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-19,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-20,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-21,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-22,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-23,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-26,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
2024-08-27,0.0,0.0,0.0,0.3,0.0,0.7,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized min_vol_mom_tilt top15 cap12%,15,0.12
