,One-model US cap 70% / TH cap 30%,One-model US cap 70% / TH cap 30% + daily exposure,One-model US cap 70% / TH cap 40%,One-model US cap 70% / TH cap 40% + daily exposure,One-model US cap 80% / TH cap 30%,One-model US cap 80% / TH cap 30% + daily exposure,One-model US cap 80% / TH cap 40%,One-model US cap 80% / TH cap 40% + daily exposure
2019-02-19,53909.77281181532,38937.157253039,53577.2018045788,39468.811031669116,54435.368190180176,39991.99159245374,54099.554176841855,40538.048193623115
2019-02-20,54165.59009001144,38933.654930264005,53928.14968025144,39467.64738189975,54693.67956865002,39988.394389348716,54453.92362828224,40536.85301978336
2019-02-21,53738.11940249506,38634.04018842815,53577.45122626135,39221.23814573083,54262.04123942367,39680.662878324256,54099.80603026782,40283.76838839798
2019-02-22,54333.35834255682,38929.1110826469,54182.743087968745,39485.74546355326,54863.08348414805,39983.72744577809,54710.99920128636,40555.44139088209
2019-02-25,54955.15651932475,39286.73037918586,54796.34788969272,39813.39526208513,55490.94390586599,40351.0348947411,55330.5863595541,40891.9674471866
2019-02-26,54758.16039318782,39145.900397370344,54558.432388220266,39640.53294070984,55292.0271585123,40206.38973196944,55090.35129449104,40714.42216696141
2019-02-27,54590.805349590344,39057.02245806371,54396.36232521288,39559.94204409951,55123.040480558506,40115.10402822875,54926.701125038504,40631.64800768573
2019-02-28,54474.056556155374,38973.494467993936,54254.77156827465,39456.96967795177,55005.153440326,40029.31320752511,54783.72992520132,40525.886049511755
2019-03-01,54500.328529001636,39060.603495404976,54210.36265637712,39503.82236980868,55031.68155276975,40118.78207833173,54738.88804733604,40574.00801286386
2019-03-04,54451.913189765815,39086.0611116847,54138.995492791386,39544.39432445928,54982.79418634447,40144.9293589256,54666.82508728128,40615.67908930805
2019-03-05,54311.99687245189,39066.59249431434,53991.035643258365,39491.1725906045,54841.513749578684,40124.93332333593,54517.4226991565,40561.01554213926
2019-03-06,53369.17924977616,38509.91837870462,53190.550746779896,39015.03142771845,53889.504090667724,39553.178523504896,53709.13344938595,40071.97538542361
2019-03-07,53395.38618924692,38453.50727528436,53228.07420881606,38962.89636779673,53915.966535690604,39495.239204539124,53747.022745685565,40018.427949678575
2019-03-08,53490.38224121991,38465.74797589546,53318.00554479459,38965.149406726,54011.88875528173,39507.811514139015,53837.83086901922,40020.74202451838
2019-03-11,53751.761438941794,38709.61405986997,53520.568720749165,39166.51196705672,54275.816279423074,39758.28409786191,54042.368944181784,40227.5596377365
2019-03-12,53507.834395218066,38508.39109441693,53187.86730718176,38928.561498001385,54029.5110597184,39551.60986403663,53706.423851098996,39983.16292866556
2019-03-13,54056.55659650112,38782.958615627904,53849.5095038656,39203.287861646546,54583.583048951914,39833.61560802229,54374.51674531738,40265.33181727838
2019-03-14,53821.51901785482,38594.75431579468,53700.17733735263,39060.11141608101,54346.253962502204,39640.31272441215,54223.728658653476,40118.27662199359
2019-03-15,54402.33907714734,39179.079773969934,54136.576061800704,39599.15680352721,54932.73674903143,40240.46796067501,54664.38206627516,40671.92512021116
2019-03-18,54304.140074163064,39180.738251249546,53963.491000836875,39592.292407464614,54833.58035113642,40242.171367243485,54489.60950679207,40664.874762161344
2019-03-19,55033.30732563056,39602.98918391651,54454.56983075174,39808.88372118252,55569.85664642727,40675.86136775847,54985.476132830154,40887.333690478656
2019-03-20,55055.71197847163,39649.30059783602,54556.00874555509,39931.77239961529,55592.4797342825,40723.427389696524,55087.904030413316,41013.55150850576
2019-03-21,55827.34238086522,40173.55439795975,55067.99864184373,40263.01420066036,56371.63317660281,41261.88358542261,55604.88559150891,41353.76688123941
2019-03-22,54878.048600155395,39407.91045351702,54365.88505306568,39629.64555470381,55413.08422010893,40475.49782053535,54895.92672429337,40703.23984191688
2019-03-25,54691.43858423663,39375.84383911894,54188.314549018185,39629.21953130941,55224.6548427496,40442.56249952379,54716.62499044835,40702.80227625473
2019-03-26,54743.268324817655,39403.35642109097,54263.9779556431,39671.39930487252,55276.98989935573,40470.8204162423,54793.02607757571,40746.12472738472
2019-03-27,54522.20799939378,39284.96469645647,54105.14033274157,39607.98822446825,55053.77433788981,40349.221378453534,54632.63986089764,40680.995795769864
2019-03-28,54960.066606247274,39590.715492797855,54480.67536866064,39858.07161494929,55495.90186386753,40663.2551739155,55011.83618576627,40937.854116826005
2019-03-29,55339.97995835767,39800.50771715542,54805.937748962,40026.51703805738,55879.51919563939,40878.73081375603,55340.269721231,41110.86284258775
2019-04-01,55989.5804048602,40267.70028938886,55449.26941730567,40496.36258840685,56716.27161375139,41490.85807165178,56168.94729710792,41726.46609740048
2019-04-02,57193.51246124716,41133.568096663395,56641.58328127842,41367.14727253391,57949.50047652127,42393.02815898602,57390.2752339993,42633.759205155235
2019-04-03,58062.14680599613,41758.28982528676,57501.83512561854,41995.41651704934,58884.15107206047,43076.77294866819,58315.906248667816,43321.38667568567
2019-04-04,57714.38252855395,41508.17779383131,57157.426845110465,41743.88421098885,58592.59913351362,42863.48777038384,58027.16784953375,43106.890346267974
2019-04-05,58069.03773680716,41763.245781995254,57508.65955752737,42000.40061642422,58934.885296548724,43113.887632827136,58366.150876891035,43358.71211753601
2019-04-08,58413.19793356381,42010.765759003894,57849.49853747114,42249.32614891749,59309.64381681431,43388.04268803552,58737.29289619183,43634.42397668408
2019-04-09,57783.13187382057,41557.62231565609,57225.51274502947,41793.60950618666,58574.73111305034,42850.41639809562,58009.47225934155,43093.74474750285
2019-04-10,58071.67418846608,41765.14191774876,57511.27056688454,42002.30751948644,58871.62395984091,43067.60872435723,58303.50002579693,43312.17041184366
2019-04-11,57476.496830404016,41337.09042495006,56921.83679296401,41571.82531329368,58378.602440627066,42706.938227197614,57815.23627112608,42949.45182824449
2019-04-12,57593.99859869909,41421.59768424662,57038.2046449838,41656.81245160134,58595.74778545886,42865.79117057676,58030.286116305106,43109.20682644038
2019-04-15,57101.086786278,41067.095561027476,56550.04953311702,41300.297269033894,58110.80398856375,42511.02994108818,57550.02213218143,42752.431066600366
2019-04-16,57757.96133901917,41539.51966969631,57200.58511107529,41775.404063379414,58976.80197507992,43144.55183042491,58407.66305038726,43389.55044339705
2019-04-17,57781.98202570115,41556.79534501055,57224.37399318133,41792.77783954387,59097.07206392985,43232.53556145577,58526.77250680632,43478.03379468474
2019-04-18,57959.41272838365,41684.40348756299,57400.09245302337,41921.11061178809,59238.51923821738,43336.01141531596,58666.85468519751,43582.09724163831
2019-04-19,57983.58908246687,41701.79111885569,57424.03550030814,41938.596979679045,59263.229140354924,43354.08797453578,58691.32613142255,43600.27644955299
2019-04-22,58523.78749391362,42090.30175907927,57959.020885776605,42329.313798441464,59772.28048814165,43726.48511245133,59195.465023345445,43974.78826425607
2019-04-23,58907.43334399251,42366.21981376975,58338.96447435205,42606.798668626056,60208.77628325053,44045.804146803086,59627.74853940322,44295.92056858499
2019-04-24,59082.46030776953,42492.09918755628,58512.30239186433,42733.39285519807,60330.507951253276,44134.857097856075,59748.30547041942,44385.4792115171
2019-04-25,58562.96413531454,42118.477595420074,57997.81946451566,42357.64963278235,59780.61068626846,43732.57907910947,59203.714833254424,43980.91683582527
2019-04-26,58780.09369498303,42274.6371517067,58212.853679193824,42514.695949497254,60008.183695520594,43899.06039318671,59429.09171363152,44148.34352282457
2019-04-29,58616.665034610945,42157.09927649898,58051.00213906879,42396.49062915177,59977.033837393996,43876.27267626335,59398.24245838884,44125.42640464886
2019-04-30,59004.79772093534,42436.244263341374,58435.38926499546,42677.220755795846,60309.143087467935,44119.227605546104,59727.146782201315,44369.76096631076
2019-05-01,58910.42870310767,42368.3740757277,58341.930927634545,42608.96516367625,60186.01417255036,44029.1524967986,59605.20608800592,44279.174361307756
2019-05-02,58673.24593493176,42197.792254009204,58107.03702204302,42437.41468392055,59925.15891748313,43838.323514968724,59346.86814270113,44087.26174704042
2019-05-03,59510.481260291876,42799.93181121802,58936.19285400116,43042.97352294809,60747.038864425245,44439.57079833641,60160.816769979174,44691.92324481593
2019-05-06,59231.80178325611,42599.50556088831,58660.202691340666,42841.40914139026,60414.49315636123,44196.296577675625,59831.48020009086,44447.267578663064
2019-05-07,58354.376566924315,41968.46143835486,57791.244809139855,42206.78160091133,59394.97336380815,43450.46562281075,58821.798994558514,43697.20138338657
2019-05-08,58562.196555377246,42117.925552010565,57997.05929188293,42357.09445456468,59618.26320827273,43613.813582433584,59042.9340436168,43861.47692301294
2019-05-09,58387.40984198188,41992.21896627304,57823.959306286604,42230.67403722788,59380.130697105466,43439.60745177722,58807.09956280726,43686.281553656176
2019-05-10,58689.857211746166,42209.73908253248,58123.48799661342,42449.429353151296,59721.08907184706,43689.035969065626,59144.767615315934,43937.126463934634
2019-05-13,58401.54132680475,42002.38232865899,57837.95441936915,42240.89511281304,59147.980810203524,43269.777917240914,58577.18997264191,43515.48763315135
2019-05-14,59346.76565008316,42682.18756171823,58774.05713316454,42924.560656403024,60219.96392048951,44053.98847654889,59638.82821351746,44304.15137347889
2019-05-15,59584.668916569775,42853.28756574537,59009.66458410962,43096.63226099344,60488.185008281136,44250.20594234382,59904.46090966401,44501.48307050165
2019-05-16,59656.912006753635,42905.24478854411,59081.210513587524,43148.884525672656,60940.12336069513,44580.82199843518,60352.03795900109,44833.97654730391
2019-05-17,58994.154558585935,42428.58970210841,58424.84881135575,42669.52272772575,60345.88025104102,44146.102722622665,59763.52942418163,44396.78869515701
2019-05-20,59088.66288865813,42496.56008307356,58518.44511656931,42737.879082150146,60366.91095192294,44161.48775765074,59784.35717424078,44412.261094917885
2019-05-21,59497.70163005443,42790.74070250655,58923.53654982874,43033.73022203211,60861.89539364809,44523.594233181386,60274.56490879517,44776.423811166984
2019-05-22,59081.93372732307,42491.72047095502,58511.78089302768,42733.01198803425,60348.37050409661,44147.92447030022,59765.99564575538,44398.62078772483
2019-05-23,58642.18353049797,42175.45217603463,58076.27437621243,42414.94774661324,59691.10215425154,43667.09900271433,59115.070077976095,43915.06492736297
2019-05-24,58502.80803296915,42075.213332992906,57938.243880953065,42314.1396919171,59565.79904953335,43575.43336275115,58990.97617538301,43822.87875922891
2019-05-27,58990.971647517705,42426.30055280567,58421.69661603516,42667.22057936574,60062.83255519185,43939.03883351578,59483.21319995957,44188.54898283548
2019-05-28,58869.81198697206,42339.16253779043,58301.706171178725,42579.58774645174,59924.97298731264,43838.18749752442,59346.6840067971,44087.12495721389
2019-05-29,58640.871089834,42174.50826884829,58074.97460087129,42413.99847939923,59595.00736227784,43596.80073976859,59019.90262157742,43844.36747202362
2019-05-30,58515.253072007465,42084.163803749434,57950.56882280036,42323.14098840259,59472.70566746505,43507.330784903475,58898.781164633474,43754.38945730125
2019-05-31,58207.09403287949,41862.53585548937,57645.38358189611,42100.25451393388,58914.781037911016,43099.18033775926,58346.2406287076,43343.921306317454
2019-06-03,56907.91764350247,40928.1683340292,56358.74451237175,41160.58113631482,57523.28123211926,42081.22694790987,56968.16909770622,42320.18741445791
2019-06-04,57261.681463781395,41182.59523605658,56709.09443889198,41416.45281517155,58021.536785512566,42445.72640919394,57461.61637699201,42686.756705156244
2019-06-05,57861.23517006213,41613.79419803003,57302.86232836912,41850.10036361183,58695.60087430507,42938.8388202098,58129.175601196715,43182.66928100433
2019-06-06,58700.761967090184,42217.581781419416,58134.28751882144,42457.31658722512,59525.312298344325,43545.81523025461,58950.88013012012,43793.092438604945
2019-06-07,59590.07013102011,42857.17211860523,59015.01367572758,43100.53887249538,60424.992978830924,44203.97773568322,59841.878696997446,44454.99235453151
2019-06-10,59755.312441265734,42976.014370609664,59178.661363631174,43220.055976611264,60701.79533394424,44406.47283811376,60116.00984937569,44658.63733608061
2019-06-11,59500.490913817914,42792.74675509343,58926.29891642917,43035.74766609636,60438.90367310142,44214.15412114073,59855.65515005252,44465.226527130544
2019-06-12,59608.54298895039,42870.457796069604,59033.308266772496,43113.899993392864,60556.145950054735,44299.92285266447,59971.76601361618,44551.4823009196
2019-06-13,59892.517349395974,43074.69212598613,59314.542216126894,43319.29407892199,60892.61607366486,44546.06798433201,60304.98912758981,44799.02518069878
2019-06-14,60034.0672831074,43176.49482329978,59454.726163811654,43421.67486832053,61119.28722854227,44711.88954573514,60529.47285668241,44965.788368583606
2019-06-17,60395.64818643958,43436.54377063005,59812.817736922974,43683.20051756639,61523.57440538369,45007.64632588373,60929.85857462153,45263.2246192062
2019-06-18,60844.90635144677,43759.650195258655,60257.740468068245,44008.14171938246,61962.25695157997,45328.565080675915,61364.30773914464,45585.96572807243
2019-06-19,60913.91966647964,43809.284564111316,60326.087790390855,44058.0579396647,62052.312811842174,45394.44555572029,61453.494540832035,45652.22030886882
2019-06-20,61843.56855968906,44477.88794951675,61246.765380226745,44730.45802530728,62863.54100417806,45987.90053493951,62256.894205245,46249.0452534858
2019-06-21,61267.50935344321,44063.58622947676,60676.26526401811,44313.80367069638,62228.547875915065,45523.37053302651,61628.02889833046,45781.87739345807
2019-06-24,61863.55774619591,44492.264170332586,61266.56166696503,44744.915882265224,62662.46589519472,45840.8037923083,62057.7595146546,46101.11321424382
2019-06-25,61323.663603157496,44103.97235991602,60731.877613652076,44354.41913594663,62088.68215647648,45421.05159440099,61489.51291340608,45678.97743134336
2019-06-26,62334.034981979894,44830.63134841355,61732.49870048191,45085.204496541846,63160.785759810555,46205.35030054611,62551.27048454568,46467.7298190545
2019-06-27,61535.61668775164,44256.408995878155,60941.78530730697,44507.721391534,62380.10547526795,45634.242680745505,61778.12393399329,45893.37913451518
