,Gold25 crash DD252 warn-8%/exp50% crash-15%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-15%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-10%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-12%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-15%/exp50% recover-5% no panic,Gold25 crash DD126 warn-8%/exp75% crash-18%/exp50% recover-5% no panic
2014-01-16,20514.745524847684,20514.745524847684,20514.745524847684,20514.745524847684,20431.07735866241,20409.02014164467,20408.545469743804,20408.545469743804,20408.545469743804,20408.545469743804,20325.31043414982,20346.88737993957,20303.367402202537,20668.47711431415,20668.47711431415,20241.556287320112,20225.596249220023,20135.603573956323,20110.72125898756,20578.221065201033
2014-01-17,20441.446695708084,20441.446695708084,20441.446695708084,20441.446695708084,20358.07747442613,20336.09906746136,20335.626091554943,20335.626091554943,20335.626091554943,20335.626091554943,20252.68845329621,20274.188305033742,20230.823823420626,20594.6290048778,20594.6290048778,20169.233558577176,20153.330545415774,20063.65941241639,20038.86600152647,20504.69543905918
2014-01-20,20284.78009076619,20284.78009076619,20284.78009076619,20284.78009076619,20202.049824889364,20180.239864045485,20179.770513104097,20179.770513104097,20179.770513104097,20179.770513104097,20097.468522527317,20118.803595869824,20075.77146676632,20436.78838555855,20436.78838555855,20014.65323982871,19998.872109972213,19909.88823126444,19885.284841147844,20347.54408535977
2014-01-21,20399.429303089135,20399.429303089135,20399.429303089135,20399.429303089135,20316.231447237184,20294.29821688679,20293.82621318232,20293.82621318232,20293.82621318232,20293.82621318232,20211.059053234712,20232.514712028114,20189.239366104695,20552.296746030326,20552.296746030326,20127.775700047427,20111.905375528757,20022.418561538583,19997.676113503454,20462.54803865157
2014-01-22,20407.880937718444,20407.880937718444,20407.880937718444,20407.880937718444,20324.64861237869,20302.706294928532,20302.234095669435,20302.234095669435,20302.234095669435,20302.234095669435,20219.43264467452,20240.897192706252,20197.60391748654,20560.811714773317,20560.811714773317,20136.11478657725,20120.2378868656,20030.713997825696,20005.961298811115,20471.025823840453
2014-01-23,20546.22711170063,20546.22711170063,20546.22711170063,20546.22711170063,20462.43054974084,20440.33948408518,20439.86408376072,20439.86408376072,20439.86408376072,20439.86408376072,20356.501317067214,20378.111374478656,20334.52461170852,20700.19461510422,20700.19461510422,20272.61864251853,20256.634112409756,20166.503335885234,20141.582836930284,20609.800060561156
2014-01-24,20216.244609654623,20216.244609654623,20216.244609654623,20216.244609654623,20133.79386165026,20112.057589362666,20111.589824200986,20111.589824200986,20111.589824200986,20111.589824200986,20029.565904497802,20050.82889376991,20007.94215582461,20367.739319307293,20367.739319307293,19947.030426915033,19931.30261621322,19842.619384242116,19818.09912074415,20278.796545722224
2014-01-27,19861.557332601216,19861.557332601216,19861.557332601216,19861.557332601216,19780.553155503832,19759.198238872534,19758.73868049479,19758.73868049479,19758.73868049479,19758.73868049479,19678.15384313823,19699.04378034688,19656.909475932007,20010.394118040353,20010.394118040353,19597.066423014665,19581.61455151222,19494.48723730307,19470.39717365976,19923.011815788388
2014-01-28,20219.346219880124,20219.346219880124,20219.346219880124,20219.346219880124,20136.882822143427,20115.143215040403,20114.67537811341,20114.67537811341,20114.67537811341,20114.67537811341,20032.638874162603,20053.905125638263,20011.01180793755,20370.86417210577,20370.86417210577,19950.09073384815,19934.360510159182,19845.663672257582,19821.139646819578,20281.907752770883
2014-01-29,20074.640776956276,20074.640776956276,20074.640776956276,20074.640776956276,19992.767551738743,19971.183530253602,19970.71904153327,19970.71904153327,19970.71904153327,19970.71904153327,19889.269654916086,19910.383708476656,19867.79736887844,20225.074348304843,20225.074348304843,19807.312293604908,19791.694647689794,19703.6325936766,19679.284081330105,20136.754570625963
2014-01-30,20236.836897444926,20236.836897444926,20236.836897444926,20236.836897444926,20154.30216502287,20132.54375214571,20132.075510517952,20132.075510517952,20132.075510517952,20132.075510517952,20049.96804116483,20071.252688939927,20028.32226651874,20388.485919766445,20388.485919766445,19967.34849285873,19951.60466179257,19862.831096989128,19838.285857125255,20299.45254897967
2014-01-31,20078.936053854646,20078.936053854646,20078.936053854646,20078.936053854646,19997.045310606438,19975.456670889274,19974.99208278447,19974.99208278447,19974.99208278447,19974.99208278447,19893.525268823374,19914.643840059125,19872.04838846121,20229.401812770146,20229.401812770146,19811.550371479312,19795.929383929626,19707.848487691037,19683.494765607353,20141.063137721947
2014-02-03,19905.248237309243,19905.248237309243,19905.248237309243,19905.248237309243,19824.065869462596,19802.663976876087,19802.203407574532,19802.203407574532,19802.203407574532,19802.203407574532,19721.44130192068,19742.37719223566,19700.150201942815,20054.412429794087,20054.412429794087,19640.175507932152,19624.68964582997,19537.370671363835,19513.227615064538,19966.83790636949
2014-02-04,19912.074689788555,19912.074689788555,19912.074689788555,19912.074689788555,19830.86448066258,19809.455248353355,19808.99452110077,19808.99452110077,19808.99452110077,19808.99452110077,19728.204718295405,19749.14778851885,19706.906316590852,20061.290037740517,20061.290037740517,19646.91105441677,19631.419881478952,19544.070961200403,19519.919625103506,19973.68548086366
2014-02-05,19851.86649733219,19851.86649733219,19851.86649733219,19851.86649733219,19770.901843728512,19749.557346571164,19749.09801242078,19749.09801242078,19749.09801242078,19749.09801242078,19668.55249395402,19689.432238561112,19647.318492282557,20000.63066244525,20000.63066244525,19587.504637940037,19572.060305702453,19484.97550258321,19460.89719294461,19913.290995696756
2014-02-06,20016.978011663872,20016.978011663872,20016.978011663872,20016.978011663872,19935.339960595746,19913.817937448646,19913.354782934213,19913.354782934213,19913.354782934213,19913.354782934213,19832.13935302469,19853.19275819168,19810.72874437414,20166.979474870965,20166.979474870965,19750.417407536977,19734.844622033605,19647.035519074834,19622.75694584049,20078.913388536683
2014-02-07,20196.951279694345,20196.951279694345,20196.951279694345,20196.951279694345,20114.579218385625,20092.86369006316,20092.39637131217,20092.39637131217,20092.39637131217,20092.39637131217,20010.45073096195,20031.69342794556,19988.84761886722,20348.301410693704,20348.301410693704,19927.994020936323,19912.28122003713,19823.68262271947,19799.185760082717,20259.443519455053
2014-02-10,19988.21302907527,19988.21302907527,19988.21302907527,19988.21302907527,19906.692294273173,19885.201198902523,19884.738709954665,19884.738709954665,19884.738709954665,19884.738709954665,19803.639988992214,19824.66313980049,19782.26014801222,20137.99893579452,20137.99893579452,19722.035480329265,19706.485073373922,19618.802154663157,19594.55847044832,20050.059403000865
2014-02-11,20367.988548554655,20367.988548554655,20367.988548554655,20367.988548554655,20284.918921945035,20263.01949633012,20262.54822010447,20262.54822010447,20262.54822010447,20262.54822010447,20179.9086255863,20201.33121570452,20158.122568192528,20520.620383544345,20520.620383544345,20096.753633414683,20080.907769138015,19991.558877288262,19966.85456371384,20431.01000195091
2014-02-12,20393.100297492158,20393.100297492158,20393.100297492158,20393.100297492158,20309.92825411208,20288.001828635275,20287.529971371874,20287.529971371874,20287.529971371874,20287.529971371874,20204.788490270996,20226.23749235932,20182.975572787316,20545.920312689777,20545.920312689777,20121.53097608149,20105.6655753953,20016.20652505176,19991.47175346139,20456.199450211127
2014-02-13,20375.074504372085,20375.074504372085,20375.074504372085,20375.074504372085,20291.975978114242,20270.068933761628,20269.59749358054,20269.59749358054,20269.59749358054,20269.59749358054,20186.929149020893,20208.359191987325,20165.135512329845,20527.7594394721,20527.7594394721,20103.74522750266,20087.89385050225,19998.51387446868,19973.800966345316,20438.117882723433
2014-02-14,20454.23469820286,20454.23469820286,20454.23469820286,20454.23469820286,20370.813321815356,20348.82116533828,20348.347893541995,20348.347893541995,20348.347893541995,20348.347893541995,20265.35837017254,20286.871672042133,20243.48006196265,20607.512836977057,20607.512836977057,20181.85126675136,20165.93830479451,20076.211074264967,20051.402152819206,20517.52300945244
2014-02-17,20358.39103316418,20358.39103316418,20358.39103316418,20358.39103316418,20275.360549448706,20253.4714429713,20253.000388813765,20253.000388813765,20253.000388813765,20253.000388813765,20170.399734556107,20191.812230224503,20148.623942880058,20510.950947140074,20510.950947140074,20087.28392550339,20071.445527890697,19982.138737761623,19957.446065004315,20421.382790482814
2014-02-18,20355.998553550857,20355.998553550857,20355.998553550857,20355.998553550857,20272.977827420807,20251.091293309797,20250.62029450966,20250.62029450966,20250.62029450966,20250.62029450966,20168.029347324682,20189.439326637083,20146.256114698488,20508.54053897418,20508.54053897418,20084.92330588466,20069.086769570502,19979.79047460651,19955.100703685406,20418.982908197304
2014-02-19,20351.471335608843,20351.471335608843,20351.471335608843,20351.471335608843,20268.469073467182,20246.587406968516,20246.116512919525,20246.116512919525,20246.116512919525,20246.116512919525,20163.543934139172,20184.94915182604,20141.77554392683,20503.979395365903,20503.979395365903,20080.456375661845,20064.623361427486,19975.346926151917,19950.662646289067,20414.441682399094
2014-02-20,20446.40674963281,20446.40674963281,20446.40674963281,20446.40674963281,20363.017299066716,20341.033559109357,20340.560468436805,20340.560468436805,20340.560468436805,20340.560468436805,20257.602705616227,20279.1077742264,20235.732770355702,20599.626228016867,20599.626228016867,20174.127560824665,20158.220688846224,20068.527797423296,20043.72837048877,20509.67084009619
2014-02-21,20460.32444798451,20460.32444798451,20460.32444798451,20460.32444798451,20376.878234915697,20354.879530810107,20354.406118108687,20354.406118108687,20354.406118108687,20354.406118108687,20271.391886631638,20292.911593562447,20249.50706468879,20613.648221588155,20613.648221588155,20187.85992100601,20171.942221352634,20082.18827672743,20057.371969030057,20523.63160178603
2014-02-24,20574.33419430888,20574.33419430888,20574.33419430888,20574.33419430888,20490.42299928889,20468.301713223223,20467.82566255474,20467.82566255474,20467.82566255474,20467.82566255474,20384.34885622967,20405.988476035487,20362.34208690498,20728.5123240875,20728.5123240875,20300.351430819417,20284.345033994883,20194.09095925276,20169.13636924454,20637.99411048051
2014-02-25,20551.273260416492,20551.273260416492,20551.273260416492,20551.273260416492,20467.456118040096,20445.359626823723,20444.88410974106,20444.88410974106,20444.88410974106,20444.88410974106,20361.500869170974,20383.11623400761,20339.51876633842,20705.278578203972,20705.278578203972,20277.597593056453,20261.60913715071,20171.45622452793,20146.529605104086,20614.86182277883
2014-02-26,20535.85152539289,20535.85152539289,20535.85152539289,20535.85152539289,20452.097279643076,20430.017369697758,20429.542209444488,20429.542209444488,20429.542209444488,20429.542209444488,20346.221539899823,20367.820684504033,20324.255932500953,20662.951912958753,20662.951912958753,20262.38122504689,20246.404766924807,20156.319505308977,20131.411590892596,20572.71999154707
2014-02-27,20592.678829227014,20592.678829227014,20592.678829227014,20592.678829227014,20508.692816707524,20486.551806702657,20486.075331574473,20486.075331574473,20486.075331574473,20486.075331574473,20402.524095062665,20424.18300934097,20380.497703905006,20729.609230369813,20729.609230369813,20318.451775267557,20302.431106705073,20212.0965589797,20187.119718781567,20639.086226742405
2014-02-28,20583.140191112187,20583.140191112187,20583.140191112187,20583.140191112187,20499.19308135939,20477.062327187854,20476.58607276548,20476.58607276548,20476.58607276548,20476.58607276548,20393.07353762981,20414.72241938408,20371.057349213428,20699.921678797196,20699.921678797196,20309.040160579385,20293.0269128756,20202.73420859212,20177.768937798915,20609.528316124855
2014-03-03,20373.838823262788,20373.838823262788,20373.838823262788,20373.838823262788,20290.745336656662,20268.839620894065,20268.36820930428,20268.36820930428,20268.36820930428,20268.36820930428,20185.70487830725,20207.13362161221,20163.912563328424,20507.629069232516,20507.629069232516,20102.526001619663,20086.67558595302,19997.30103052039,19972.589621153442,20418.075418703313
2014-03-04,20655.85384123593,20655.85384123593,20655.85384123593,20655.85384123593,20571.61017319753,20549.40123815073,20548.923301273826,20548.923301273826,20548.923301273826,20548.923301273826,20465.115743065664,20486.84110339409,20443.02177849818,20800.675834618913,20800.675834618913,20380.785502974864,20364.715685589286,20274.10400606456,20249.05054095558,20709.842494100798
2014-03-05,20617.157321177983,20617.157321177983,20617.157321177983,20617.157321177983,20533.071474588898,20510.904145592718,20510.427104079132,20510.427104079132,20510.427104079132,20510.427104079132,20426.776550315437,20448.461210518453,20404.723976413745,20751.625608110167,20751.625608110167,20342.604293857374,20326.56458154591,20236.12265325496,20211.11612311766,20661.006462359685
2014-03-06,20652.17663610368,20652.17663610368,20652.17663610368,20652.17663610368,20567.94796532712,20545.74298396873,20545.2651321753,20545.2651321753,20545.2651321753,20545.2651321753,20461.47249359165,20483.1939863188,20439.382462245245,20805.40739674818,20805.40739674818,20377.157266174447,20361.09030957668,20270.494760962618,20245.44575593218,20714.553394228624
2014-03-07,20576.47521853767,20576.47521853767,20576.47521853767,20576.47521853767,20492.555291478046,20470.431703407903,20469.95560320022,20469.95560320022,20469.95560320022,20469.95560320022,20386.47011003926,20408.11198172597,20364.461050627022,20697.872028005113,20697.872028005113,20302.463943615985,20286.455881119884,20196.192414279867,20171.23522742544,20607.48761584139
2014-03-10,20374.351379393313,20374.351379393313,20374.351379393313,20374.351379393313,20291.25580235758,20269.349535500565,20268.878112051207,20268.878112051207,20268.878112051207,20268.878112051207,20186.21270144624,20207.64198384615,20164.419838225873,20461.95879307477,20461.95879307477,20103.031732180832,20087.18091775636,19997.80411387773,19973.09208283195,20372.60457759175
2014-03-11,20569.226791289682,20569.226791289682,20569.226791289682,20569.226791289682,20485.336426508315,20463.220631863278,20462.74469937031,20462.74469937031,20462.74469937031,20462.74469937031,20379.288615450583,20400.922863405303,20357.287309118707,20718.143770906536,20718.143770906536,20295.31204168491,20279.30961831189,20189.07794837419,20164.12955313015,20627.670835170764
2014-03-12,20621.46568273243,20621.46568273243,20621.46568273243,20621.46568273243,20537.36226474768,20515.190303451007,20514.713162250195,20514.713162250195,20514.713162250195,20514.713162250195,20431.045128053855,20452.7343196942,20408.987945832,20815.395676534947,20815.395676534947,20346.85528214309,20330.812218017454,20240.351390102238,20215.33963435739,20724.49805673938
2014-03-13,20492.255368435857,20492.255368435857,20492.255368435857,20492.255368435857,20408.678927012254,20386.64589115045,20386.17173962872,20386.17173962872,20386.17173962872,20386.17173962872,20303.027953958717,20324.58124511013,20281.108977987147,20691.236958881975,20691.236958881975,20219.365626150597,20203.42308491649,20113.52906792472,20088.67403124488,20600.881521040905
2014-03-14,20410.671442165378,20410.671442165378,20410.671442165378,20410.671442165378,20327.427735919646,20305.482418151383,20305.010154325377,20305.010154325377,20305.010154325377,20305.010154325377,20222.197381340797,20243.66486436204,20200.36566936665,20617.100822757006,20617.100822757006,20138.86813064209,20122.989059977,20033.452929744035,20008.696846129315,20527.06912597853
2014-03-17,20272.184113962787,20272.184113962787,20272.184113962787,20272.184113962787,20189.50522002616,20167.70880223078,20167.239742736176,20167.239742736176,20167.239742736176,20167.239742736176,20084.988858159053,20106.310683337764,20063.30527533734,20413.72158209642,20413.72158209642,20002.225000192433,19986.45366973946,19897.525046196744,19872.93693372821,20324.578011067708
2014-03-18,20521.12591276201,20521.12591276201,20521.12591276201,20521.12591276201,20437.43172454512,20415.367647408108,20414.892827877306,20414.892827877306,20414.892827877306,20414.892827877306,20331.631904961723,20353.215561499295,20309.682048408395,20682.05418794495,20682.05418794495,20247.851709359158,20231.886707452224,20141.866043141472,20116.975989406397,20591.738849847083
2014-03-19,20387.263855931316,20387.263855931316,20387.263855931316,20387.263855931316,20304.115616130082,20282.195465927693,20281.72374370837,20281.72374370837,20281.72374370837,20281.72374370837,20199.00594296077,20220.448806411725,20177.199268265875,20503.913984486207,20503.913984486207,20115.772256811568,20099.91139675346,20010.477949310498,19985.75025673444,20414.376557158612
2014-03-20,20528.58945555186,20528.58945555186,20528.58945555186,20528.58945555186,20444.86482772081,20422.79272586895,20422.31773364606,20422.31773364606,20422.31773364606,20422.31773364606,20339.026528695103,20360.618035218333,20317.068688969004,20645.27262481243,20645.27262481243,20255.215862197445,20239.24505381209,20149.191648944954,20124.292542686057,20555.117906123054
2014-03-21,20448.43925923183,20448.43925923183,20448.43925923183,20448.43925923183,20365.04151919655,20343.05559390838,20342.58245620745,20342.58245620745,20342.58245620745,20342.58245620745,20259.61644683035,20281.12365318817,20237.744337551958,20575.815398116105,20575.815398116105,20176.133004051015,20160.224550823095,20070.522743326786,20045.720851163343,20485.963988414096
2014-03-24,20299.75686166958,20299.75686166958,20299.75686166958,20299.75686166958,20216.96551392578,20195.13945023111,20194.669752755955,20194.669752755955,20194.669752755955,20194.669752755955,20112.30699651881,20133.657822090518,20090.593921267708,20380.10276760962,20380.10276760962,20029.430569183136,20013.637787715663,19924.58820993895,19899.96665451144,20291.106004754274
2014-03-25,20360.330396425674,20360.330396425674,20360.330396425674,20360.330396425674,20277.292003132796,20255.400811474432,20254.929712443754,20254.929712443754,20254.929712443754,20254.929712443754,20172.32118955475,20193.73572500159,20150.543323492242,20447.28928918693,20447.28928918693,20089.197462796434,20073.35755640014,19984.042258805635,19959.347233796518,20357.999133162957
2014-03-26,20308.374615054214,20308.374615054214,20308.374615054214,20308.374615054214,20225.548120317173,20203.712790913774,20203.24289404032,20203.24289404032,20203.24289404032,20203.24289404032,20120.845172757727,20142.205062287714,20099.12287976431,20388.057181790078,20388.057181790078,20037.9335623104,20022.134076413065,19933.046694868284,19908.414686976048,20299.02568323587
2014-03-27,20242.323749124764,20242.323749124764,20242.323749124764,20242.323749124764,20159.766638905337,20138.00232662873,20137.533958045744,20137.533958045744,20137.533958045744,20137.533958045744,20055.40422673992,20076.694645461615,20033.75258323419,20304.113821665032,20304.113821665032,19972.76227764017,19957.01417791945,19868.21654377228,19843.664648911326,20215.448890806747
2014-03-28,20244.380916850965,20244.380916850965,20244.380916850965,20244.380916850965,20161.81541659565,20140.04889247611,20139.580476294203,20139.580476294203,20139.580476294203,20139.580476294203,20057.442398385752,20078.734980789977,20035.78855448728,20300.281355034753,20300.281355034753,19974.792050628184,19959.042350474487,19870.235692085367,19845.681302087673,20211.63315996665
2014-03-31,20290.33016946433,20290.33016946433,20290.33016946433,20290.33016946433,20207.577267922516,20185.761339698227,20185.29186033866,20185.29186033866,20185.29186033866,20185.29186033866,20102.967351276475,20124.308262066326,20081.26435902679,20326.88990606644,20326.88990606644,20020.12940965159,20004.343961951254,19915.33573653982,19890.725614738152,20238.12551556335
2014-04-01,20288.883383369113,20288.883383369113,20288.883383369113,20288.883383369113,20206.1363824581,20184.322009801483,20183.852563917775,20183.852563917775,20183.852563917775,20183.852563917775,20101.533924940206,20122.873314033135,20079.832480205383,20309.57501482252,20309.57501482252,20018.701890009845,20002.917567878492,19913.91568912883,19889.307322132616,20220.886235776718
2014-04-02,20324.34815168729,20324.34815168729,20324.34815168729,20324.34815168729,20241.4565098337,20219.604005868543,20219.133739398054,20219.133739398054,20219.133739398054,20219.133739398054,20136.671208250355,20158.047898385234,20114.931829603884,20361.641500116562,20361.641500116562,20053.694383738788,20037.882470767818,19948.72501761073,19924.07363543139,20272.72535476661
2014-04-03,20326.623700150376,20326.623700150376,20326.623700150376,20326.623700150376,20243.722777608087,20221.86782699955,20221.39750787723,20221.39750787723,20221.39750787723,20221.39750787723,20138.925744084794,20160.304827590124,20117.183931460648,20359.179346652298,20359.179346652298,20055.939629347336,20040.125946047792,19950.95851067115,19926.30436848128,20270.273953146458
