,Raw,S&P trend MA300 below0.50,S&P trend + VIX 28/35 cap 50/25,S&P trend + VIX 25/35 cap 65/35,S&P trend + VIX 20/30 cap 80/50
2021-04-21,27351.94462098832,27143.76954919844,21571.56105887161,23004.93632205724,22680.037565220795
2021-04-22,26964.030894712367,26758.808226085584,21265.62651754781,22678.673210052308,22358.38226773045
2021-04-23,27272.65614761836,27065.084538721694,21509.028900070287,22938.24906064953,22614.292128125264
2021-04-26,27545.819907949037,27336.169255452172,21724.463993139412,23167.999266676157,22840.79757158111
2021-04-27,27722.00002797392,27511.008472311223,21863.411342921627,23316.17931378238,22986.884871616934
2021-04-28,27820.811385026263,27609.067778215714,21941.34054508625,23399.286712849753,23068.818544738584
2021-04-29,28154.600648856314,27940.316579021164,22204.588938766476,23680.02729147407,23345.5942236687
2021-04-30,27814.270899494357,27602.577072180804,21936.182283581948,23393.785698012893,23063.39522074411
2021-05-03,28021.98572958536,27808.710989094874,22100.000001196913,23568.48868551908,23235.630877645173
2021-05-04,27863.395849981454,27651.328133709147,21974.92548387833,23435.1032852426,23104.129279615452
2021-05-05,28328.325064744145,28112.71878205538,22341.5995570852,23826.14191624628,23489.64527133383
2021-05-06,28600.383240087074,28382.706328382064,22556.162712367106,24054.962246441617,23715.23397159642
2021-05-07,28854.62491637049,28635.01297664661,22756.674592588202,24268.797630154153,23926.04935780219
2021-05-10,28537.33397132625,28320.136926271764,22506.43786941215,24001.933314382357,23662.95396723951
2021-05-11,28160.903070182627,27946.57103275211,22209.55944701893,23685.32807733392,23350.82014652038
2021-05-12,27453.45469678929,27244.507033960268,21651.618649970682,23090.313536080124,22881.531226661908
2021-05-13,27884.338299410527,27672.11119059872,21991.442091119294,23325.876033943405,23168.832820354233
2021-05-14,28290.573479395945,28075.25452322451,22311.82614829499,23665.70089717736,23438.862393794825
2021-05-17,28058.35989661276,27844.808313106645,22128.68708637019,23471.449013297697,23246.472436878994
2021-05-18,27856.7278287053,27644.710862601838,21969.66663921139,23302.779254310568,23079.419397204798
2021-05-19,27246.903770442725,27039.528162343864,21488.71886418973,22792.647716211643,22675.22590295974
2021-05-20,27631.166924087403,27420.866697256504,21791.77432135676,23114.092485317655,22931.056918138176
2021-05-21,27435.232003723904,27226.423033426243,21637.247023325337,22950.188518365136,22800.972081013486
2021-05-24,27778.66202318032,27567.239214270972,21908.098757518626,23237.475452491326,23029.30733356305
2021-05-25,27594.308277746764,27384.288581293302,21762.70514360351,23083.259398798305,22876.47279249912
2021-05-26,27793.201208025348,27581.66774168777,21919.565324813077,23249.63780756277,23041.360734691447
2021-05-27,27715.68303116914,27504.73955403546,21858.429339478313,23184.792109439695,22977.095943346587
2021-05-28,27513.125535197967,27303.723718880352,21698.679038253973,23015.348209066793,22809.169971118532
2021-05-31,27612.64999578424,27402.49070090287,21777.170641251025,23098.602658394342,22891.67860267666
2021-06-01,27584.51267476065,27374.567532434252,21754.97968017297,23075.065156622695,22868.351956747683
2021-06-02,27587.55662574605,27377.58831597311,21757.380342189932,23077.611490072548,22870.875479395843
2021-06-03,27496.407022905376,27287.13245083109,21685.493708518534,23001.362797578036,22795.309845046777
2021-06-04,27913.774615748207,27701.323467755577,22014.65752621999,23350.500174506327,23141.31954697649
2021-06-07,27824.336196671426,27612.56576259403,21944.12044577258,23275.682925710396,23067.172533033612
2021-06-08,27785.912652308125,27574.4346590139,21913.81708545153,23243.540766804585,23035.318313012187
2021-06-09,27693.38677496962,27482.612994170122,21840.845030257995,23166.140789743786,22958.61170764156
2021-06-10,27679.82519977284,27469.15463583523,21830.1494708941,23154.796227127008,22947.368772943224
2021-06-11,27772.502169422627,27561.1262430299,21903.24068752436,23232.322596303864,23024.20063817227
2021-06-14,27762.01155377481,27550.715471235817,21894.96709092537,23223.546960407715,23015.503616995717
2021-06-15,27658.30216350703,27447.795410943047,21813.174974293812,23136.791723293365,22929.525558734305
2021-06-16,27582.992716322457,27373.05914236758,21753.780939947705,23073.79367720922,22867.09186761963
2021-06-17,27531.44842225098,27321.90715082769,21713.129684535827,23030.67571612087,22824.36016987
2021-06-18,27314.460055984466,27106.57027842573,21541.9982400684,22849.160068233054,22644.47059238101
2021-06-21,27749.828510374504,27538.625152721055,21885.35873333931,23213.355570638298,22933.216938223588
2021-06-22,28066.409262967725,27852.7964159046,22135.035351556355,23478.18248926301,23194.84792722131
2021-06-23,28128.224207297146,27914.140888000627,22183.786724244117,23529.892080252434,23245.933487184353
2021-06-24,28517.65186432778,28300.60461937323,22490.915251961433,23855.65707257709,23567.76714958298
2021-06-25,28763.36156165186,28544.444225389776,22684.698246627053,24061.198759762847,23770.82836095053
2021-06-28,28782.887633029703,28563.821684251503,22700.097804018813,24077.532757561145,23786.965240163743
2021-06-29,28737.046230076365,28518.329179246117,22663.944227498574,24039.185393136355,23749.080651497246
2021-06-30,29007.203928197912,28786.430712843336,22877.0085401574,24265.178382761358,23972.346359111845
2021-07-01,28924.58913578004,28704.444699862564,22811.853025121713,24196.06925111128,23904.071236037948
2021-07-02,29378.287961921007,29154.690433837266,23169.670067604617,24575.59852168872,24279.020349709706
2021-07-05,29431.408897443605,29207.40706704355,23211.56476723233,24620.035378805514,24322.920943107812
2021-07-06,29407.675087659205,29183.85389478325,23192.846707729856,24600.181513209,24303.30667383935
2021-07-07,29527.17852909525,29302.447798055015,23287.09506262397,24700.148829292873,24402.067584966877
2021-07-08,29253.572374176383,29030.9240537922,23071.311067785573,24471.27112801006,24175.95197837703
2021-07-09,29702.431622143155,29476.367043519796,23425.31129733139,24846.751982615217,24546.90153233559
2021-07-12,29789.139970069304,29562.415456044477,23493.695262256777,24919.285465501416,24618.559681595932
2021-07-13,29891.374442182238,29663.871823753267,23574.324160423428,25004.806900412153,24703.04904435557
2021-07-14,29975.304292357432,29747.16288561459,23640.516817391846,25075.01610744847,24772.410967112704
2021-07-15,29524.36235708927,29299.653059874592,23284.874042246032,24697.79303808146,24399.740223429337
2021-07-16,29342.419999004625,29119.09546122774,23141.382208630428,24545.594164131653,24249.37808455532
2021-07-19,29214.83243039874,28992.478958906977,23040.758173861694,24438.864293879145,24143.936229721323
2021-07-20,29611.00592482893,29385.637185253407,23353.206917211723,24770.272330884927,24405.86311520229
2021-07-21,30062.96148280928,29834.152919044584,23709.64910258338,25148.34331844443,24778.372090757704
2021-07-22,30368.678026868503,30137.54266095541,23950.75748402622,25404.082082322566,25030.348539828818
2021-07-23,30716.71051126907,30482.926277480976,24225.239027907257,25695.21908187204,25317.202461491834
2021-07-26,30798.3636626947,30563.957968498744,24289.636128955626,25763.523779207295,25384.502290537755
2021-07-27,30405.605534640148,30174.189114246725,23979.88097047978,25434.972772977468,25060.784780399237
2021-07-28,30859.07196149089,30624.20421771728,24337.514727439528,25814.307636322574,25434.539038162537
2021-07-29,30836.62702207764,30601.930106263007,24319.813156756903,25795.531939774886,25416.03956130115
2021-07-30,30687.690986711576,30454.127619910883,24202.35230250013,25670.943597005815,25293.284106748448
2021-08-02,30777.018185746736,30542.774951524196,24272.80166743217,25745.667807735874,25366.909008166895
2021-08-03,31349.469660019287,31110.869509738153,24724.27493931924,26224.53633891461,25838.732638767597
2021-08-04,31969.130567263004,31725.814190927806,25212.9807071039,26742.896622391498,26349.467036593345
2021-08-05,32128.73794290593,31884.20679821173,25338.857689411238,26876.411781272946,26481.01797991512
2021-08-06,32072.764146457623,31828.65901714388,25294.713034085526,26829.58844183835,26434.88348459863
2021-08-09,32721.45934485956,32472.417010116067,25806.31717319988,27372.236562775037,26969.54840803548
2021-08-10,32308.76318171345,32062.861868735716,25480.837555372746,27027.0069418364,26629.397651540323
2021-08-11,31807.030961234283,31564.948321570817,25085.138186306147,26607.29665674853,26215.86195725871
2021-08-12,31785.639832877598,31543.720000639456,25068.267721048247,26589.402496847135,26198.23104826905
2021-08-13,32049.40112054123,31805.473806723418,25276.287399379882,26810.044745285402,26415.627306206043
2021-08-16,32067.764992568977,31823.69791170971,25290.770369136255,26825.406537192488,26430.7631022716
2021-08-17,32077.62214881224,31833.480045345364,25298.544377555572,26833.65227005187,26438.887527581195
2021-08-18,31630.79939902434,31390.058054052097,24946.15026579848,26459.874991968903,26070.6090943606
2021-08-19,31676.554815026597,31435.465226551263,24982.23602729528,26498.150426375487,26100.77896896912
2021-08-20,32286.773159593144,32041.039212208492,25463.49476269649,27008.611793834163,26503.024079962976
2021-08-23,33091.12226623261,32839.26643481598,26097.857917015248,27681.46790926445,27163.284665206025
2021-08-24,32870.26865299239,32620.093733753245,25923.678081939528,27496.718895363738,26981.994060507943
2021-08-25,32614.6289280466,32366.399677345118,25722.063607643264,27282.870516771844,26772.148816681827
2021-08-26,32389.750122913647,32143.23242003998,25544.709238767817,27094.754339336734,26587.554080067803
2021-08-27,32672.022385795088,32423.356314701025,25767.327902206478,27330.881434808543,26819.260994328746
2021-08-30,32576.40985335288,32328.471487220242,25691.921505690603,27250.89940134263,26740.776184554277
2021-08-31,32483.294715105032,32236.06504631944,25618.484720187706,27173.00649428022,26664.341393781186
2021-09-01,32436.156594083062,32189.285692539208,25581.308465631908,27133.574396031192,26625.647444703212
2021-09-02,32537.53545080882,32289.89295693143,25661.262568648785,27218.380089429982,26708.86561790748
2021-09-03,33040.983620469764,32789.50939322519,26058.315249264575,27639.525804595654,27122.12769577396
2021-09-06,33232.69796389881,32979.76460284275,26209.51391986907,27799.899164032675,27279.498946076958
2021-09-07,33114.89699556628,32862.86021518773,26116.60824839336,27701.356004984103,27182.80046571388
2021-09-08,32968.08421372889,32717.164822326595,26000.821932959032,27578.54381153823,27062.287255147756
2021-09-09,33253.11916042356,33000.03037407281,26225.619432432544,27816.981954145398,27296.26195489675
2021-09-10,32709.34898308538,32460.39882004911,25796.766137173854,27362.105972820285,26849.90102459494
2021-09-13,32507.033622158626,32259.62327705372,25637.206799735366,27192.864623857033,26717.042436196924
2021-09-14,32924.0955852214,32673.51099033995,25966.12957748324,27541.74633460149,27059.81939626
2021-09-15,33385.401185007984,33131.305602967,26329.94582713153,27927.638842390104,27438.95953647729
2021-09-16,33356.32142300577,33102.4471664181,26307.011594472733,27903.312967546783,27415.05931708237
2021-09-17,33088.59435997614,32836.75776840054,26095.864242162566,27679.35325883485,27195.018467233636
2021-09-20,32286.547234469464,32040.815006596145,25463.316583131276,27008.422802387733,26667.666083449596
2021-09-21,32399.39735320561,32152.80622546631,25552.317685632403,27069.783882706863,26742.234584369275
2021-09-22,32994.16672684765,32743.048821989865,26021.392335981796,27566.715298715128,27134.969348911683
2021-09-23,33480.69644135132,33225.875569130585,26405.10199863291,27973.21218754773,27455.073663100025
2021-09-24,33131.2680911654,32879.10671072462,26129.51958223856,27681.2638584197,27168.53299596859
2021-09-27,32767.029253901143,32517.640087544107,25842.256631580596,27376.941327387918,26869.847330168013
2021-09-28,31665.94798269926,31424.939122600343,24973.87077450024,26456.984955243173,25966.93100455148
2021-09-29,31805.31522754751,31563.245646296826,25083.78504471062,26573.42666424296,26058.358922850246
2021-09-30,32094.914571652087,31850.640855920847,25312.1823312848,26815.38769740733,26248.17584114855
2021-10-01,32111.26853604864,31866.870350640398,25325.08015432529,26829.051478773814,26258.875647991084
2021-10-04,31719.540473322417,31478.123721911288,25016.137373814978,26501.76162571915,26002.608263838167
2021-10-05,32538.01415406595,32290.368016788183,25661.640105847073,27185.5985937305,26539.37393388399
2021-10-06,32723.941129714345,32474.879906158814,25808.274473650417,27340.94108340398,26660.69382778446
2021-10-07,32881.1279046827,32630.870335908683,25932.242409417402,27472.271057885497,26763.143797721677
2021-10-08,32789.219810389506,32539.66175217654,25859.75757898495,27395.481597190726,26688.336462922405
2021-10-11,32953.98632849418,32703.1742357981,25989.70340386152,27533.14446750823,26822.445914090513
2021-10-12,32668.809310921504,32420.167694472308,25764.793857853027,27294.878300090044,26636.753171402914
2021-10-13,32703.96059514261,32455.05144301295,25792.51649638497,27324.24729287382,26665.414028691717
2021-10-14,33218.87222425806,32966.04409061386,26198.610022870973,27754.457347921925,27085.251000382268
2021-10-15,33654.67441385243,33398.529398964056,26542.312588545632,28118.57125286043,27440.58551059662
2021-10-18,34402.34669872128,34140.51116589224,27131.976635053623,28743.253463638866,28050.205589357567
2021-10-19,34609.8566629473,34346.44177617109,27295.632781834163,28916.62859848688,28219.40035997466
2021-10-20,34532.59065082172,34269.76383402898,27234.695670362267,28852.072636938694,28156.400950539813
2021-10-21,34708.98273753251,34444.813404299966,27373.81019115812,28999.448701185403,28300.22353159523
2021-10-22,34586.85920475178,34323.61935114331,27277.495458125097,28897.414160131204,28200.649213837267
2021-10-25,35411.26083181104,35141.74647486195,27927.673362532518,29586.203943279383,28872.83112426702
2021-10-26,35061.90583896123,34795.05041547097,27652.14880060801,29294.31690440354,28587.981969675195
2021-10-27,35280.138320264006,35011.62193397597,27824.261436864206,29476.65073119209,28765.91942319914
